,Date,Time,CO(GT),PT08S1(CO),C6H6(GT),PT08S2(NMHC),NOx(GT),PT08S3(NOx),NO2(GT),PT08S4(NO2),PT08S5(O3),T
1307,2004-05-05,2020-06-11 08:00:00,2.1297114,1449.0,22.0,1350.0,242.18929,571.0,112.145134,2264.0,1452.0,16.4
1308,2004-05-05,2020-06-11 09:00:00,3.9,1384.0,18.9,1265.0,255.0,620.0,124.0,2143.0,1307.0,16.4
1309,2004-05-05,2020-06-11 10:00:00,2.9,1172.0,13.0,1085.0,214.0,737.0,123.0,1876.0,1102.0,16.3
1310,2004-05-05,2020-06-11 11:00:00,2.6,1143.0,13.0,1083.0,190.0,735.0,120.0,1887.0,1083.0,17.2
1311,2004-05-05,2020-06-11 12:00:00,3.0,1167.0,14.5,1134.0,182.0,709.0,113.0,1920.0,1083.0,17.4
1312,2004-05-05,2020-06-11 13:00:00,3.7,1303.0,19.7,1288.0,202.0,618.0,114.0,2116.0,1236.0,16.8
1313,2004-05-05,2020-06-11 14:00:00,3.9,1264.0,19.4,1279.0,224.0,631.0,120.0,2049.0,1223.0,17.3
1314,2004-05-05,2020-06-11 15:00:00,3.5,1242.0,16.4,1193.0,221.0,684.0,125.0,1945.0,1175.0,17.5
1315,2004-05-05,2020-06-11 16:00:00,2.4,1070.0,11.2,1022.0,126.0,824.0,88.0,1740.0,933.0,17.5
1316,2004-05-05,2020-06-11 17:00:00,1.6,981.0,10.0,978.0,79.0,857.0,72.0,1682.0,835.0,17.7
1317,2004-05-05,2020-06-11 18:00:00,3.0,1198.0,14.6,1136.0,137.0,717.0,103.0,1870.0,1291.0,17.1
1318,2004-05-05,2020-06-11 19:00:00,1.6,1000.0,8.5,918.0,68.0,881.0,67.0,1661.0,802.0,17.5
1319,2004-05-05,2020-06-11 20:00:00,2.1,1110.0,9.2,949.0,96.0,850.0,79.0,1733.0,842.0,15.9
1320,2004-05-05,2020-06-11 21:00:00,1.8,1023.0,6.9,854.0,111.0,918.0,89.0,1637.0,744.0,15.1
1321,2004-05-05,2020-06-11 22:00:00,1.1,861.0,3.7,695.0,56.0,1130.0,67.0,1438.0,500.0,13.9
1322,2004-05-05,2020-06-11 23:00:00,1.5,969.0,4.9,760.0,81.0,1059.0,83.0,1518.0,560.0,12.0
1323,2004-05-06,2020-06-11 00:00:00,1.4,898.0,4.6,741.0,79.0,1085.0,76.0,1468.0,589.0,12.5
1324,2004-05-06,2020-06-11 01:00:00,0.9,835.0,3.4,674.0,46.0,1201.0,58.0,1416.0,488.0,12.0
1325,2004-05-06,2020-06-11 02:00:00,0.5,766.0,1.2,523.0,19.0,1534.0,30.0,1310.0,387.0,12.6
1326,2004-05-06,2020-06-11 03:00:00,0.4,743.0,1.0,502.0,242.18929,1635.0,112.145134,1292.0,355.0,12.7
1327,2004-05-06,2020-06-11 04:00:00,2.1297114,758.0,1.2,517.0,15.0,1625.0,22.0,1294.0,351.0,13.1
1328,2004-05-06,2020-06-11 05:00:00,0.6,804.0,2.3,604.0,48.0,1366.0,50.0,1357.0,420.0,13.2
1329,2004-05-06,2020-06-11 06:00:00,1.3,948.0,6.1,817.0,128.0,1048.0,92.0,1546.0,695.0,13.1
1330,2004-05-06,2020-06-11 07:00:00,2.9,1204.0,16.8,1205.0,193.0,729.0,101.0,1984.0,1139.0,14.7
1331,2004-05-06,2020-06-11 08:00:00,3.6,1231.0,20.3,1304.0,203.0,652.0,121.0,2029.0,1315.0,15.9
1332,2004-05-06,2020-06-11 09:00:00,3.4,1176.0,16.4,1191.0,220.0,705.0,130.0,1836.0,1217.0,17.9
1333,2004-05-06,2020-06-11 10:00:00,2.5,1043.0,12.5,1066.0,161.0,789.0,114.0,1692.0,1014.0,20.2
1334,2004-05-06,2020-06-11 11:00:00,2.1,992.0,9.8,970.0,135.0,869.0,100.0,1624.0,884.0,18.5
1335,2004-05-06,2020-06-11 12:00:00,1.1,885.0,5.2,772.0,57.0,1035.0,56.0,1450.0,524.0,13.0
1336,2004-05-06,2020-06-11 13:00:00,1.8,991.0,8.9,937.0,91.0,874.0,75.0,1581.0,644.0,15.1
1337,2004-05-06,2020-06-11 14:00:00,3.0,1182.0,14.1,1119.0,219.0,733.0,121.0,1831.0,1032.0,13.6
1338,2004-05-06,2020-06-11 15:00:00,3.1,1191.0,12.7,1074.0,239.0,741.0,128.0,1816.0,1038.0,12.3
1339,2004-05-06,2020-06-11 16:00:00,3.6,1272.0,14.6,1136.0,209.0,730.0,139.0,1869.0,1077.0,12.7
1340,2004-05-06,2020-06-11 17:00:00,3.3,1138.0,12.4,1063.0,169.0,804.0,122.0,1728.0,983.0,14.4
1341,2004-05-06,2020-06-11 18:00:00,1.8,1008.0,9.4,954.0,92.0,892.0,92.0,1626.0,834.0,15.6
1342,2004-05-06,2020-06-11 19:00:00,2.1,1075.0,11.0,1015.0,107.0,824.0,97.0,1722.0,949.0,15.0
1343,2004-05-06,2020-06-11 20:00:00,2.2,1034.0,8.9,935.0,122.0,870.0,98.0,1605.0,941.0,13.7
1344,2004-05-06,2020-06-11 21:00:00,1.6,934.0,6.6,841.0,100.0,973.0,93.0,1497.0,756.0,12.3
1345,2004-05-06,2020-06-11 22:00:00,0.9,883.0,3.9,705.0,51.0,1133.0,65.0,1422.0,655.0,15.4
1346,2004-05-06,2020-06-11 23:00:00,1.8,1021.0,7.3,871.0,93.0,938.0,81.0,1586.0,805.0,14.1
1347,2004-05-07,2020-06-11 00:00:00,2.3,1059.0,8.2,907.0,145.0,879.0,102.0,1579.0,970.0,13.8
1348,2004-05-07,2020-06-11 01:00:00,2.0,1023.0,7.5,878.0,106.0,896.0,91.0,1568.0,969.0,13.5
1349,2004-05-07,2020-06-11 02:00:00,0.9,855.0,3.3,669.0,46.0,1160.0,56.0,1427.0,671.0,13.7
1350,2004-05-07,2020-06-11 03:00:00,0.6,826.0,2.4,616.0,242.18929,1227.0,112.145134,1384.0,575.0,13.9
1351,2004-05-07,2020-06-11 04:00:00,2.1297114,831.0,2.2,602.0,32.0,1269.0,41.0,1386.0,535.0,14.0
1352,2004-05-07,2020-06-11 05:00:00,0.7,817.0,2.8,639.0,51.0,1260.0,48.0,1364.0,489.0,14.6
1353,2004-05-07,2020-06-11 06:00:00,1.5,972.0,7.5,880.0,89.0,964.0,72.0,1590.0,689.0,14.3
1354,2004-05-07,2020-06-11 07:00:00,3.7,1200.0,19.8,1290.0,214.0,657.0,106.0,2014.0,1196.0,14.9
1355,2004-05-07,2020-06-11 08:00:00,4.2,1234.0,22.1,1355.0,196.0,621.0,107.0,2095.0,1266.0,16.4
1356,2004-05-07,2020-06-11 09:00:00,3.4,1164.0,15.0,1148.0,224.0,741.0,127.0,1824.0,1130.0,16.0
1357,2004-05-07,2020-06-11 10:00:00,2.4,976.0,9.3,952.0,174.0,878.0,114.0,1582.0,834.0,18.6
1358,2004-05-07,2020-06-11 11:00:00,1.3,844.0,6.3,825.0,90.0,1027.0,101.0,1405.0,536.0,19.7
1359,2004-05-07,2020-06-11 12:00:00,1.5,851.0,8.2,906.0,89.0,989.0,95.0,1418.0,545.0,21.2
1360,2004-05-07,2020-06-11 13:00:00,2.2,926.0,10.9,1010.0,132.0,904.0,110.0,1526.0,720.0,19.7
1361,2004-05-07,2020-06-11 14:00:00,1.8,890.0,9.3,950.0,114.0,940.0,101.0,1460.0,655.0,19.8
1362,2004-05-07,2020-06-11 15:00:00,1.9,921.0,8.4,914.0,107.0,937.0,106.0,1481.0,614.0,19.2
1363,2004-05-07,2020-06-11 16:00:00,2.3,1052.0,9.4,956.0,140.0,869.0,116.0,1600.0,725.0,14.2
1364,2004-05-07,2020-06-11 17:00:00,3.6,1247.0,17.9,1238.0,187.0,691.0,124.0,1948.0,1036.0,12.9
1365,2004-05-07,2020-06-11 18:00:00,4.3,1205.0,17.4,1222.0,222.0,684.0,133.0,1911.0,1127.0,12.7
1366,2004-05-07,2020-06-11 19:00:00,2.2,1016.0,10.5,995.0,117.0,857.0,96.0,1642.0,854.0,13.9
1367,2004-05-07,2020-06-11 20:00:00,1.5,984.0,7.5,879.0,89.0,940.0,85.0,1527.0,792.0,13.9
1368,2004-05-07,2020-06-11 21:00:00,2.0,1041.0,8.0,898.0,130.0,922.0,97.0,1595.0,891.0,13.4
1369,2004-05-07,2020-06-11 22:00:00,2.0,1027.0,7.7,887.0,133.0,927.0,97.0,1568.0,876.0,13.4
1370,2004-05-07,2020-06-11 23:00:00,2.1,1025.0,7.3,869.0,144.0,954.0,101.0,1531.0,851.0,13.3
1371,2004-05-08,2020-06-11 00:00:00,1.5,984.0,6.4,829.0,99.0,1003.0,85.0,1516.0,787.0,13.3
1372,2004-05-08,2020-06-11 01:00:00,2.2,969.0,5.6,791.0,102.0,1084.0,80.0,1446.0,711.0,13.6
1373,2004-05-08,2020-06-11 02:00:00,0.5,758.0,1.5,546.0,27.0,1483.0,33.0,1252.0,396.0,14.6
1374,2004-05-08,2020-06-11 03:00:00,2.1297114,767.0,1.5,547.0,242.18929,1482.0,112.145134,1239.0,375.0,14.3
1375,2004-05-08,2020-06-11 04:00:00,2.1297114,772.0,1.2,518.0,242.18929,1544.0,112.145134,1202.0,343.0,10.9
1376,2004-05-08,2020-06-11 05:00:00,2.1297114,831.0,1.6,557.0,242.18929,1480.0,112.145134,1257.0,401.0,7.4
1377,2004-05-08,2020-06-11 06:00:00,2.1297114,871.0,2.6,628.0,242.18929,1243.0,112.145134,1329.0,518.0,8.7
1378,2004-05-08,2020-06-11 07:00:00,2.1297114,995.0,5.9,808.0,242.18929,1028.0,112.145134,1479.0,685.0,10.3
1379,2004-05-08,2020-06-11 08:00:00,2.1297114,1093.0,8.5,918.0,242.18929,857.0,112.145134,1589.0,939.0,11.0
1380,2004-05-08,2020-06-11 09:00:00,2.1297114,1079.0,7.7,885.0,242.18929,884.0,112.145134,1588.0,974.0,13.6
1381,2004-05-08,2020-06-11 10:00:00,2.1297114,1084.0,6.9,852.0,242.18929,910.0,112.145134,1575.0,959.0,14.7
1382,2004-05-08,2020-06-11 11:00:00,2.1297114,1204.0,10.1,982.0,242.18929,791.0,112.145134,1739.0,1067.0,13.8
1383,2004-05-08,2020-06-11 12:00:00,2.1297114,1213.0,11.1,1018.0,242.18929,760.0,112.145134,1778.0,1061.0,13.3
1384,2004-05-08,2020-06-11 13:00:00,2.1297114,1124.0,9.2,949.0,242.18929,827.0,112.145134,1671.0,1008.0,16.2
1385,2004-05-08,2020-06-11 14:00:00,2.1297114,945.0,4.3,726.0,242.18929,1053.0,112.145134,1432.0,637.0,16.3
1386,2004-05-08,2020-06-11 15:00:00,2.1297114,964.0,6.5,833.0,242.18929,1003.0,112.145134,1489.0,647.0,20.0
1387,2004-05-08,2020-06-11 16:00:00,2.1297114,903.0,5.4,786.0,242.18929,1073.0,112.145134,1375.0,523.0,19.8
1388,2004-05-08,2020-06-11 17:00:00,2.1297114,918.0,7.1,863.0,242.18929,992.0,112.145134,1408.0,539.0,19.8
1389,2004-05-08,2020-06-11 18:00:00,2.1297114,1028.0,9.5,961.0,242.18929,913.0,112.145134,1502.0,649.0,17.8
1390,2004-05-08,2020-06-11 19:00:00,2.1297114,1175.0,17.0,1209.0,242.18929,720.0,112.145134,1829.0,1071.0,16.7
1391,2004-05-08,2020-06-11 20:00:00,2.1297114,1215.0,15.4,1161.0,242.18929,714.0,112.145134,1802.0,1237.0,15.1
1392,2004-05-08,2020-06-11 21:00:00,2.1297114,1072.0,9.9,976.0,242.18929,835.0,112.145134,1603.0,1018.0,14.1
1393,2004-05-08,2020-06-11 22:00:00,2.1297114,1070.0,9.3,952.0,242.18929,858.0,112.145134,1573.0,966.0,13.8
1394,2004-05-08,2020-06-11 23:00:00,2.1297114,1021.0,6.9,853.0,242.18929,979.0,112.145134,1457.0,901.0,13.7
1395,2004-05-09,2020-06-11 00:00:00,2.1297114,1063.0,7.1,859.0,242.18929,952.0,112.145134,1519.0,949.0,13.7
1396,2004-05-09,2020-06-11 01:00:00,2.1297114,1068.0,9.0,938.0,242.18929,862.0,112.145134,1575.0,1057.0,12.7
1397,2004-05-09,2020-06-11 02:00:00,2.1297114,993.0,8.3,913.0,242.18929,879.0,112.145134,1601.0,989.0,12.6
1398,2004-05-09,2020-06-11 03:00:00,2.1297114,1034.0,8.7,928.0,242.18929,848.0,112.145134,1619.0,1005.0,12.1
1399,2004-05-09,2020-06-11 04:00:00,2.1297114,1025.0,8.4,914.0,242.18929,856.0,112.145134,1605.0,1003.0,12.3
1400,2004-05-09,2020-06-11 05:00:00,2.1297114,1036.0,8.1,902.0,242.18929,825.0,112.145134,1558.0,1087.0,11.9
1401,2004-05-09,2020-06-11 06:00:00,2.1297114,924.0,5.2,774.0,242.18929,987.0,112.145134,1460.0,909.0,11.3
1402,2004-05-09,2020-06-11 07:00:00,2.1297114,922.0,4.5,737.0,242.18929,1050.0,112.145134,1414.0,882.0,13.1
1403,2004-05-09,2020-06-11 08:00:00,2.1297114,830.0,2.6,625.0,242.18929,1266.0,112.145134,1303.0,568.0,16.8
1404,2004-05-09,2020-06-11 09:00:00,2.1297114,947.0,4.8,752.0,242.18929,1068.0,112.145134,1434.0,620.0,17.9
1405,2004-05-09,2020-06-11 10:00:00,2.1297114,977.0,4.5,737.0,242.18929,1025.0,112.145134,1450.0,686.0,17.8
1406,2004-05-09,2020-06-11 11:00:00,2.1297114,1025.0,4.9,761.0,242.18929,1008.0,112.145134,1476.0,700.0,18.8
1407,2004-05-09,2020-06-11 12:00:00,2.1297114,1040.0,5.8,804.0,242.18929,940.0,112.145134,1502.0,780.0,19.3
1408,2004-05-09,2020-06-11 13:00:00,2.1297114,1013.0,4.1,718.0,242.18929,1041.0,112.145134,1492.0,558.0,14.7
1409,2004-05-09,2020-06-11 14:00:00,2.1297114,1035.0,4.8,755.0,242.18929,997.0,112.145134,1521.0,608.0,15.6
1410,2004-05-09,2020-06-11 15:00:00,2.1297114,1086.0,7.0,859.0,242.18929,892.0,112.145134,1595.0,754.0,17.7
1411,2004-05-09,2020-06-11 16:00:00,2.1297114,967.0,4.8,753.0,242.18929,1048.0,112.145134,1420.0,544.0,17.8
1412,2004-05-09,2020-06-11 17:00:00,2.1297114,968.0,5.4,785.0,242.18929,1011.0,112.145134,1446.0,550.0,17.8
1413,2004-05-09,2020-06-11 18:00:00,2.1297114,1004.0,6.3,827.0,242.18929,972.0,112.145134,1465.0,627.0,17.8
1414,2004-05-09,2020-06-11 19:00:00,2.1297114,1132.0,10.1,981.0,242.18929,850.0,112.145134,1614.0,877.0,16.4
1415,2004-05-09,2020-06-11 20:00:00,2.1297114,1121.0,10.2,985.0,242.18929,833.0,112.145134,1625.0,981.0,15.6
1416,2004-05-09,2020-06-11 21:00:00,2.1297114,1068.0,8.4,917.0,242.18929,889.0,112.145134,1570.0,832.0,14.9
1417,2004-05-09,2020-06-11 22:00:00,2.1297114,1123.0,8.9,937.0,242.18929,866.0,112.145134,1606.0,941.0,13.8
1418,2004-05-09,2020-06-11 23:00:00,2.1297114,1101.0,8.8,933.0,242.18929,845.0,112.145134,1600.0,1022.0,13.8
1419,2004-05-10,2020-06-11 00:00:00,2.1297114,997.0,6.5,835.0,242.18929,951.0,112.145134,1501.0,888.0,13.9
1420,2004-05-10,2020-06-11 01:00:00,2.1297114,875.0,3.0,654.0,242.18929,1172.0,112.145134,1375.0,683.0,14.9
1421,2004-05-10,2020-06-11 02:00:00,2.1297114,815.0,1.8,569.0,242.18929,1361.0,112.145134,1344.0,534.0,14.4
1422,2004-05-10,2020-06-11 03:00:00,2.1297114,803.0,1.3,531.0,242.18929,1462.0,112.145134,1318.0,489.0,13.8
1423,2004-05-10,2020-06-11 04:00:00,2.1297114,829.0,1.8,570.0,242.18929,1304.0,112.145134,1357.0,562.0,14.2
1424,2004-05-10,2020-06-11 05:00:00,2.1297114,867.0,2.6,625.0,242.18929,1213.0,112.145134,1385.0,652.0,14.0
1425,2004-05-10,2020-06-11 06:00:00,2.1297114,1118.0,9.8,970.0,242.18929,837.0,112.145134,1705.0,1019.0,13.4
1426,2004-05-10,2020-06-11 07:00:00,2.1297114,1632.0,31.5,1587.0,242.18929,523.0,112.145134,2459.0,1678.0,14.7
1427,2004-05-10,2020-06-11 08:00:00,2.1297114,1598.0,35.2,1668.0,242.18929,490.0,112.145134,2617.0,1749.0,16.0
1428,2004-05-10,2020-06-11 09:00:00,4.4,1378.0,20.2,1303.0,257.0,633.0,117.0,2051.0,1494.0,17.8
1429,2004-05-10,2020-06-11 10:00:00,2.5,1132.0,13.4,1096.0,178.0,731.0,107.0,1808.0,1186.0,20.0
1430,2004-05-10,2020-06-11 11:00:00,2.1,1108.0,11.7,1040.0,145.0,767.0,95.0,1748.0,1051.0,20.3
1431,2004-05-10,2020-06-11 12:00:00,2.4,1131.0,13.4,1097.0,137.0,735.0,93.0,1797.0,1027.0,20.7
1432,2004-05-10,2020-06-11 13:00:00,2.2,1105.0,12.9,1080.0,139.0,751.0,104.0,1758.0,981.0,20.8
1433,2004-05-10,2020-06-11 14:00:00,2.2,1120.0,13.4,1096.0,130.0,753.0,102.0,1767.0,976.0,21.5
1434,2004-05-10,2020-06-11 15:00:00,2.3,1100.0,13.7,1108.0,148.0,800.0,109.0,1731.0,932.0,25.0
1435,2004-05-10,2020-06-11 16:00:00,2.1,1098.0,14.2,1124.0,120.0,810.0,97.0,1716.0,871.0,25.2
1436,2004-05-10,2020-06-11 17:00:00,2.5,1137.0,17.8,1234.0,132.0,749.0,104.0,1824.0,990.0,23.4
1437,2004-05-10,2020-06-11 18:00:00,3.6,1267.0,22.0,1352.0,188.0,651.0,124.0,1961.0,1196.0,21.0
1438,2004-05-10,2020-06-11 19:00:00,4.0,1319.0,24.4,1413.0,204.0,597.0,135.0,2050.0,1329.0,19.2
1439,2004-05-10,2020-06-11 20:00:00,3.0,1160.0,16.3,1189.0,167.0,698.0,122.0,1824.0,1151.0,17.7
1440,2004-05-10,2020-06-11 21:00:00,2.1,1084.0,12.4,1063.0,128.0,775.0,109.0,1703.0,1031.0,16.8
1441,2004-05-10,2020-06-11 22:00:00,1.7,1025.0,9.6,963.0,106.0,842.0,95.0,1621.0,917.0,15.8
1442,2004-05-10,2020-06-11 23:00:00,1.1,953.0,6.4,830.0,88.0,986.0,86.0,1521.0,860.0,16.0
1443,2004-05-11,2020-06-11 00:00:00,0.9,959.0,6.0,812.0,77.0,961.0,78.0,1518.0,910.0,14.2
1444,2004-05-11,2020-06-11 01:00:00,0.4,834.0,2.8,637.0,36.0,1187.0,53.0,1362.0,699.0,15.0
1445,2004-05-11,2020-06-11 02:00:00,0.2,787.0,1.6,549.0,28.0,1366.0,43.0,1317.0,596.0,14.3
1446,2004-05-11,2020-06-11 03:00:00,0.2,799.0,1.6,555.0,242.18929,1327.0,112.145134,1320.0,643.0,12.8
1447,2004-05-11,2020-06-11 04:00:00,2.1297114,807.0,1.8,571.0,46.0,1305.0,53.0,1335.0,704.0,11.4
1448,2004-05-11,2020-06-11 05:00:00,0.6,866.0,3.6,686.0,55.0,1135.0,48.0,1405.0,741.0,12.0
1449,2004-05-11,2020-06-11 06:00:00,1.4,1035.0,8.4,917.0,135.0,882.0,64.0,1606.0,968.0,11.3
1450,2004-05-11,2020-06-11 07:00:00,4.6,1469.0,27.5,1491.0,327.0,555.0,95.0,2301.0,1561.0,12.7
1451,2004-05-11,2020-06-11 08:00:00,5.5,1553.0,31.0,1575.0,383.0,508.0,120.0,2423.0,1779.0,14.5
1452,2004-05-11,2020-06-11 09:00:00,4.8,1513.0,26.0,1455.0,366.0,554.0,153.0,2182.0,1822.0,17.5
1453,2004-05-11,2020-06-11 10:00:00,4.5,1395.0,22.6,1368.0,322.0,605.0,163.0,2032.0,1675.0,21.9
1454,2004-05-11,2020-06-11 11:00:00,3.0,1209.0,18.3,1248.0,188.0,712.0,119.0,1891.0,1295.0,23.5
1455,2004-05-11,2020-06-11 12:00:00,2.5,1142.0,13.9,1115.0,144.0,776.0,96.0,1735.0,1091.0,24.3
1456,2004-05-11,2020-06-11 13:00:00,2.3,1140.0,14.4,1129.0,132.0,765.0,94.0,1728.0,1023.0,23.8
1457,2004-05-11,2020-06-11 14:00:00,2.0,1105.0,11.6,1035.0,117.0,826.0,86.0,1643.0,877.0,24.2
1458,2004-05-11,2020-06-11 15:00:00,1.9,1131.0,12.2,1058.0,121.0,824.0,91.0,1664.0,931.0,26.5
1459,2004-05-11,2020-06-11 16:00:00,1.9,1162.0,12.4,1064.0,124.0,832.0,97.0,1675.0,913.0,25.7
1460,2004-05-11,2020-06-11 17:00:00,3.5,1336.0,21.1,1326.0,188.0,674.0,125.0,1923.0,1255.0,26.3
1461,2004-05-11,2020-06-11 18:00:00,4.6,1533.0,29.9,1549.0,226.0,573.0,140.0,2233.0,1571.0,24.4
1462,2004-05-11,2020-06-11 19:00:00,6.3,1650.0,34.3,1649.0,266.0,528.0,158.0,2345.0,1779.0,23.1
1463,2004-05-11,2020-06-11 20:00:00,5.0,1535.0,26.1,1458.0,269.0,568.0,159.0,2120.0,1735.0,21.1
1464,2004-05-11,2020-06-11 21:00:00,3.3,1382.0,18.1,1243.0,183.0,632.0,128.0,1941.0,1511.0,19.2
1465,2004-05-11,2020-06-11 22:00:00,2.7,1335.0,14.2,1122.0,167.0,673.0,114.0,1840.0,1424.0,18.1
1466,2004-05-11,2020-06-11 23:00:00,2.2,1267.0,12.4,1064.0,138.0,706.0,100.0,1766.0,1348.0,17.3
1467,2004-05-12,2020-06-11 00:00:00,1.7,1122.0,8.7,926.0,105.0,805.0,88.0,1619.0,1174.0,16.9
1468,2004-05-12,2020-06-11 01:00:00,0.8,986.0,5.2,771.0,54.0,964.0,67.0,1518.0,947.0,17.6
1469,2004-05-12,2020-06-11 02:00:00,0.8,966.0,4.6,744.0,58.0,967.0,65.0,1511.0,935.0,15.6
1470,2004-05-12,2020-06-11 03:00:00,0.6,919.0,3.1,661.0,242.18929,1089.0,112.145134,1468.0,838.0,14.9
1471,2004-05-12,2020-06-11 04:00:00,2.1297114,872.0,2.7,632.0,37.0,1132.0,47.0,1403.0,768.0,15.6
1472,2004-05-12,2020-06-11 05:00:00,0.8,967.0,4.7,749.0,84.0,996.0,57.0,1517.0,881.0,14.0
1473,2004-05-12,2020-06-11 06:00:00,1.5,1152.0,9.6,964.0,134.0,800.0,73.0,1705.0,1096.0,14.5
1474,2004-05-12,2020-06-11 07:00:00,4.1,1500.0,23.6,1393.0,279.0,560.0,95.0,2163.0,1495.0,15.5
1475,2004-05-12,2020-06-11 08:00:00,5.9,1754.0,37.4,1716.0,333.0,452.0,110.0,2667.0,1895.0,17.0
1476,2004-05-12,2020-06-11 09:00:00,5.1,1558.0,26.6,1469.0,336.0,525.0,121.0,2281.0,1758.0,18.8
1477,2004-05-12,2020-06-11 10:00:00,3.9,1446.0,22.0,1350.0,280.0,568.0,108.0,2140.0,1630.0,19.7
1478,2004-05-12,2020-06-11 11:00:00,3.4,1349.0,17.9,1236.0,275.0,627.0,125.0,1964.0,1530.0,20.9
1479,2004-05-12,2020-06-11 12:00:00,3.3,1452.0,22.7,1371.0,207.0,576.0,117.0,2138.0,1622.0,21.9
1480,2004-05-12,2020-06-11 13:00:00,5.1,1676.0,29.3,1534.0,305.0,496.0,131.0,2413.0,1828.0,20.4
1481,2004-05-12,2020-06-11 14:00:00,3.1,1327.0,14.7,1139.0,236.0,658.0,126.0,1894.0,1323.0,17.4
1482,2004-05-12,2020-06-11 15:00:00,2.5,1248.0,12.6,1072.0,183.0,713.0,114.0,1797.0,1188.0,17.1
1483,2004-05-12,2020-06-11 16:00:00,2.4,1250.0,12.7,1074.0,162.0,724.0,123.0,1806.0,1166.0,17.3
1484,2004-05-12,2020-06-11 17:00:00,2.8,1222.0,13.0,1084.0,157.0,727.0,116.0,1797.0,1108.0,17.7
1485,2004-05-12,2020-06-11 18:00:00,2.9,1159.0,13.4,1097.0,136.0,748.0,107.0,1709.0,995.0,17.4
1486,2004-05-12,2020-06-11 19:00:00,3.4,1192.0,14.8,1143.0,166.0,740.0,123.0,1767.0,1108.0,17.6
1487,2004-05-12,2020-06-11 20:00:00,2.2,1074.0,9.4,954.0,136.0,846.0,112.0,1570.0,956.0,16.7
1488,2004-05-12,2020-06-11 21:00:00,1.6,984.0,6.9,851.0,112.0,959.0,101.0,1452.0,817.0,16.8
1489,2004-05-12,2020-06-11 22:00:00,1.3,970.0,5.2,773.0,87.0,1026.0,91.0,1425.0,658.0,16.1
1490,2004-05-12,2020-06-11 23:00:00,1.3,987.0,5.7,800.0,86.0,989.0,88.0,1462.0,658.0,15.5
1491,2004-05-13,2020-06-11 00:00:00,1.6,1003.0,6.5,836.0,98.0,949.0,96.0,1455.0,748.0,16.2
1492,2004-05-13,2020-06-11 01:00:00,1.2,933.0,4.7,747.0,62.0,1045.0,75.0,1405.0,569.0,16.4
1493,2004-05-13,2020-06-11 02:00:00,0.6,859.0,2.5,620.0,32.0,1201.0,47.0,1316.0,445.0,16.2
1494,2004-05-13,2020-06-11 03:00:00,0.4,815.0,1.4,538.0,242.18929,1412.0,112.145134,1272.0,379.0,16.0
1495,2004-05-13,2020-06-11 04:00:00,2.1297114,792.0,1.0,501.0,21.0,1554.0,25.0,1252.0,354.0,16.2
1496,2004-05-13,2020-06-11 05:00:00,0.4,835.0,1.7,560.0,41.0,1409.0,49.0,1317.0,407.0,16.2
1497,2004-05-13,2020-06-11 06:00:00,1.0,975.0,4.5,736.0,86.0,1069.0,85.0,1459.0,611.0,15.9
1498,2004-05-13,2020-06-11 07:00:00,2.0,1133.0,9.4,957.0,174.0,815.0,106.0,1652.0,944.0,16.2
1499,2004-05-13,2020-06-11 08:00:00,3.6,1347.0,17.9,1237.0,264.0,645.0,136.0,1984.0,1328.0,16.0
1500,2004-05-13,2020-06-11 09:00:00,2.4,1122.0,10.6,1000.0,211.0,783.0,119.0,1663.0,1085.0,16.6
1501,2004-05-13,2020-06-11 10:00:00,2.4,1152.0,11.0,1014.0,208.0,774.0,122.0,1714.0,1139.0,17.4
1502,2004-05-13,2020-06-11 11:00:00,1.6,1020.0,7.2,866.0,139.0,907.0,90.0,1554.0,799.0,17.6
1503,2004-05-13,2020-06-11 12:00:00,1.9,1066.0,8.7,927.0,138.0,846.0,97.0,1608.0,804.0,17.2
1504,2004-05-13,2020-06-11 13:00:00,2.4,1105.0,11.1,1016.0,142.0,789.0,98.0,1736.0,930.0,18.2
1505,2004-05-13,2020-06-11 14:00:00,1.7,1056.0,7.9,894.0,131.0,891.0,93.0,1576.0,771.0,19.5
1506,2004-05-13,2020-06-11 15:00:00,2.1,1084.0,9.8,970.0,132.0,818.0,98.0,1626.0,845.0,19.5
1507,2004-05-13,2020-06-11 16:00:00,3.1,1288.0,16.4,1191.0,178.0,691.0,123.0,1910.0,1192.0,19.8
1508,2004-05-13,2020-06-11 17:00:00,4.6,1390.0,22.6,1368.0,228.0,605.0,148.0,2092.0,1494.0,20.3
1509,2004-05-13,2020-06-11 18:00:00,4.5,1374.0,20.2,1303.0,232.0,636.0,148.0,2036.0,1457.0,20.3
1510,2004-05-13,2020-06-11 19:00:00,3.9,1378.0,21.7,1342.0,204.0,612.0,133.0,2076.0,1489.0,19.8
1511,2004-05-13,2020-06-11 20:00:00,4.6,1428.0,21.2,1329.0,250.0,594.0,141.0,2102.0,1602.0,19.1
1512,2004-05-13,2020-06-11 21:00:00,3.3,1336.0,15.9,1176.0,208.0,656.0,131.0,1891.0,1468.0,18.2
1513,2004-05-13,2020-06-11 22:00:00,2.7,1234.0,12.0,1049.0,158.0,746.0,121.0,1733.0,1274.0,17.8
1514,2004-05-13,2020-06-11 23:00:00,3.3,1300.0,17.4,1221.0,197.0,648.0,123.0,1946.0,1401.0,17.5
